GRE Score,TOEFL Score,University Rating,SOP,LOR,CGPA,Research,Chance of Admit
267,111,4,3.1,1.2,7.48,0,0.5930474
323,116,4,1.6,3.2,9.9,0,0.858767
268,95,2,1.0,1.0,6.64,0,0.3742564
282,118,3,1.3,4.8,9.72,0,0.9666483
330,103,5,2.2,4.2,7.62,1,0.65084386
280,119,4,4.4,3.8,8.33,1,0.8108852
260,100,3,1.5,4.2,6.23,0,0.46790794
305,112,5,2.3,4.5,7.26,1,0.62940997
321,106,4,3.4,2.6,8.47,0,0.6527251
261,108,1,1.5,1.3,9.84,1,0.8041227
334,112,4,2.8,2.6,6.49,0,0.8602399
303,115,2,3.1,3.9,6.72,1,0.60054046
264,117,5,3.8,3.7,7.62,0,0.70488375
298,111,5,3.5,3.3,6.6,0,0.68138033
325,107,3,1.5,1.1,8.55,0,0.6400972
340,117,5,3.9,4.5,6.82,1,0.8562108
304,105,3,1.5,4.3,6.17,0,0.6914062
334,85,4,4.6,1.1,7.59,0,0.4726728
272,98,5,3.0,4.9,7.91,1,0.69297147
291,94,3,2.7,3.8,7.97,0,0.56311387
302,96,2,1.9,3.6,8.7,0,0.64584243
267,113,2,4.1,4.2,7.28,1,0.67480457
333,80,5,4.1,4.5,9.42,1,0.79639256
318,98,4,2.8,1.9,8.84,1,0.7397141
270,82,1,1.2,4.8,9.34,0,0.52898943
287,96,5,2.1,3.3,8.21,1,0.67215455
298,118,1,2.9,1.1,7.54,1,0.5586743
285,93,3,4.0,3.4,8.46,1,0.66450703
331,90,1,3.4,1.8,7.76,1,0.5598812
285,95,4,1.2,3.7,8.66,1,0.66124225
291,109,5,3.4,3.2,8.96,0,0.74318856
305,118,2,4.9,4.4,9.47,0,0.8633556
287,106,3,4.5,2.5,9.0,1,0.77004415
266,97,4,2.4,3.7,9.1,0,0.67812836
294,102,5,4.3,4.8,8.8,1,0.7724241
325,106,5,1.7,1.4,8.68,1,0.74386173
281,90,1,2.7,2.7,7.37,0,0.43289313
281,92,4,2.2,5.0,8.62,0,0.62000096
262,102,2,4.1,2.0,6.3,0,0.51284087
305,105,3,1.1,1.1,8.25,0,0.5652223
309,113,5,2.8,2.4,9.44,0,0.7797195
267,114,2,1.0,1.8,8.33,1,0.6825541
263,117,1,2.1,4.0,8.34,0,0.7479904
274,99,2,4.6,3.9,8.34,1,0.6847497
303,103,1,3.1,4.6,6.64,1,0.6568325
298,111,3,4.8,2.5,9.06,1,0.8126748
335,105,1,1.6,2.4,9.03,0,0.72642845
288,81,1,3.2,2.7,6.55,0,0.42816055
332,92,1,2.2,4.9,8.97,0,0.7404268
321,82,5,4.3,4.2,8.98,1,0.7630072
293,118,4,1.2,1.2,7.14,1,0.6538973
285,115,3,4.0,1.3,8.21,0,0.7078325
277,91,1,3.5,1.9,7.98,1,0.6033355
322,106,2,3.6,3.0,6.98,1,0.5632335
311,93,5,2.6,3.3,7.46,0,0.5086206
313,89,4,1.5,4.6,7.38,1,0.6746598
301,120,3,2.3,5.0,6.63,0,0.77379024
313,117,5,3.2,2.1,6.72,0,0.85646296
311,91,5,4.7,1.9,9.55,0,0.66809094
272,119,3,1.8,2.8,9.71,1,0.89739937
291,90,3,3.6,4.7,9.17,1,0.69030946
340,81,1,1.4,3.0,9.41,1,0.771982
325,110,3,1.4,1.4,9.84,0,0.762535
317,89,4,4.9,3.5,8.02,0,0.6582629
298,85,4,2.3,2.2,9.65,1,0.7201406
286,101,3,3.0,3.9,6.39,0,0.5383846
337,98,4,2.6,4.0,6.32,0,0.7396772
313,89,2,3.2,4.5,7.44,1,0.6618122
338,106,4,3.7,5.0,9.49,1,0.9020601
331,107,3,1.5,3.5,6.92,0,0.7920313
332,89,2,5.0,2.9,7.33,1,0.63546824
302,96,4,2.9,4.0,9.57,1,0.7641356
311,94,5,4.6,1.8,8.88,1,0.76248294
273,91,5,1.6,1.2,6.73,1,0.7318422
267,99,5,1.7,1.8,7.32,0,0.46227798
294,95,5,3.1,3.5,7.06,1,0.6277988
277,99,1,3.9,1.2,6.7,1,0.5250814
314,106,2,1.9,4.2,8.28,1,0.6882464
337,101,5,4.4,2.9,9.84,0,0.79041004
311,106,5,2.1,1.9,7.07,0,0.6620375
331,92,4,1.4,4.9,7.29,1,0.7264702
308,84,3,1.1,3.2,9.51,1,0.703943
267,96,2,4.1,4.5,7.56,1,0.6462736
296,113,3,3.3,2.9,8.58,1,0.748648
325,101,4,1.5,3.0,7.73,0,0.6586865
340,109,4,1.7,1.9,6.85,1,0.743273
336,82,4,1.3,4.5,8.02,0,0.61160845
337,86,3,5.0,3.3,9.83,1,0.79974174
300,94,3,1.1,2.4,9.87,0,0.67024165
332,86,2,4.9,2.1,8.61,0,0.58143985
286,82,5,2.9,4.7,9.31,0,0.65809757
279,108,2,2.9,1.2,8.66,0,0.7094367
297,85,5,5.0,4.5,8.8,0,0.69332725
271,106,4,3.8,2.0,7.44,0,0.60731953
301,80,4,1.7,4.1,9.29,0,0.60111046
309,113,1,3.8,1.8,9.85,0,0.87188077
290,87,4,4.0,4.0,6.42,0,0.5899453
336,104,2,3.0,2.5,8.94,1,0.75427765
324,94,1,1.4,4.2,8.43,1,0.7193866
312,117,2,4.1,3.3,7.87,1,0.64184326
299,90,5,4.1,2.3,9.36,1,0.75740814
332,88,2,3.6,3.2,7.75,1,0.6621443
298,106,1,3.3,3.5,7.92,1,0.65064
269,92,3,3.5,2.5,7.01,1,0.6106658
288,91,2,4.6,3.8,9.78,0,0.67915374
299,90,4,3.1,2.0,7.62,0,0.45118597
289,114,5,4.1,2.5,7.47,0,0.64088076
261,102,2,3.5,4.3,8.44,0,0.63199586
287,100,1,4.6,1.0,7.63,1,0.5816915
306,107,4,4.2,1.5,8.55,1,0.74855477
291,86,1,2.0,4.6,8.96,1,0.6385049
337,92,5,3.1,4.4,7.23,1,0.7039843
291,110,4,1.6,1.6,7.67,0,0.5964704
286,114,3,1.2,2.6,7.94,1,0.6643662
313,96,5,1.3,4.2,7.98,0,0.5577992
315,103,2,4.4,4.7,8.26,0,0.7169293
290,101,3,2.7,4.7,9.12,0,0.72857195
283,89,1,3.2,1.7,7.77,0,0.43122333
294,95,3,2.2,2.7,8.51,1,0.6467286
289,116,3,2.1,4.9,8.75,0,0.79105836
314,85,1,3.1,3.6,6.44,0,0.5348972
323,91,5,3.8,2.9,7.91,0,0.554272
292,80,5,1.3,3.7,9.33,1,0.7099649
305,95,1,2.7,3.2,9.42,0,0.70188385
292,113,3,1.8,2.0,9.21,0,0.8157042
327,116,3,1.3,4.7,8.59,0,0.80935687
323,106,5,4.6,5.0,9.29,0,0.845247
289,84,3,5.0,4.5,9.94,0,0.6853527
338,98,5,4.3,4.6,8.09,1,0.7353557
288,90,5,3.3,1.8,6.34,1,0.64543855
321,116,4,4.5,3.1,7.34,0,0.78725594
289,90,1,4.5,4.6,7.93,1,0.6985646
271,87,2,2.6,2.0,9.43,0,0.6177134
326,95,3,3.8,2.7,7.6,0,0.58110917
274,110,3,2.6,2.6,9.82,1,0.8396484
269,90,4,2.1,3.4,6.14,0,0.44690847
320,80,2,3.4,2.6,6.68,1,0.6824127
282,96,3,4.1,4.9,7.19,0,0.6336309
270,104,2,1.5,3.5,9.32,0,0.790488
275,105,2,1.8,1.8,8.26,1,0.62815285
308,113,4,3.8,4.6,6.16,0,0.7953496
339,81,1,4.7,3.4,6.36,0,0.6407337
273,95,5,1.9,3.9,7.75,0,0.5241316
265,110,4,3.6,3.9,6.37,1,0.6462861
301,101,4,2.0,1.9,8.37,1,0.6838568
276,101,2,2.5,2.9,6.04,1,0.5709156
301,111,5,2.3,2.2,6.52,0,0.73443764
269,85,4,4.3,4.4,6.45,0,0.5955543
305,81,1,4.7,1.3,9.22,0,0.5361294
308,86,3,3.4,3.5,7.66,0,0.57865715
268,90,3,1.3,2.4,8.82,1,0.6506278
338,89,3,1.0,1.2,9.14,0,0.54770386
298,95,3,2.4,4.7,9.2,0,0.68440753
261,80,4,1.1,4.8,7.17,1,0.67747957
327,114,1,3.6,1.5,7.2,0,0.6721071
311,117,1,1.9,2.6,8.61,1,0.75901085
270,118,2,4.1,4.9,6.29,0,0.65994114
296,89,1,2.8,2.1,8.65,1,0.6258653
331,114,1,4.6,1.3,7.93,1,0.5820552
281,92,3,2.3,3.4,8.56,0,0.5452876
311,93,3,1.6,1.3,7.19,0,0.47089174
264,91,1,2.6,2.3,8.3,0,0.53242
261,82,1,2.2,2.4,8.22,0,0.45203236
264,117,3,1.8,4.4,6.63,0,0.5726929
291,90,2,3.6,2.6,6.48,1,0.623822
278,113,3,1.4,2.6,7.22,1,0.5709444
263,104,1,3.0,3.4,9.5,0,0.8026364
305,102,2,3.1,3.4,7.79,0,0.5699407
285,87,1,1.0,1.6,6.74,0,0.34904322
309,106,1,2.7,3.6,9.89,1,0.8737515
285,83,2,4.4,3.6,9.49,0,0.58359
330,103,2,1.5,1.7,6.39,0,0.66002
291,92,2,2.6,3.8,7.85,1,0.61439955
303,120,1,2.2,3.7,9.34,0,0.8766453
285,110,1,1.7,2.0,7.13,1,0.4995049
320,93,2,3.7,2.1,8.53,1,0.6664786
310,99,3,1.6,3.4,8.19,1,0.6490122
318,116,1,1.2,1.1,8.64,1,0.7300386
297,101,5,3.6,3.5,6.29,0,0.5664314
285,91,4,3.7,1.8,8.07,1,0.6595205
304,82,1,2.6,3.3,8.72,0,0.52983403
290,111,5,3.1,3.4,7.98,0,0.6212573
329,84,1,4.9,3.9,7.37,1,0.6975734
304,111,4,4.8,3.6,9.79,1,0.8903831
290,91,4,4.2,5.0,9.24,0,0.69735426
320,107,3,4.3,4.9,8.58,1,0.75983083
307,106,1,1.5,3.7,7.68,0,0.5934345
304,102,2,4.4,1.8,9.46,0,0.7501356
319,83,3,3.9,1.9,6.12,0,0.50692815
320,84,4,1.8,2.6,9.31,0,0.5573519
311,117,1,1.4,3.7,7.81,1,0.7100929
311,88,4,2.6,1.4,9.95,0,0.5948648
335,88,4,2.3,4.1,6.72,1,0.69175255
340,108,2,3.9,1.7,9.07,1,0.7687365
321,96,3,4.5,1.7,6.12,0,0.64348054
285,98,4,2.6,2.8,7.76,1,0.6379702
326,81,3,2.9,3.3,9.78,1,0.7181333
338,111,4,1.2,2.7,8.98,1,0.83569086
308,94,2,2.8,3.0,7.42,0,0.5314807
303,120,2,2.8,4.3,8.27,1,0.7212459
295,81,3,3.3,4.7,9.71,1,0.7079654
312,93,1,3.8,1.8,7.85,1,0.5997972
303,111,4,1.8,2.3,6.84,0,0.71980244
281,118,4,2.2,4.9,9.59,0,0.939056
261,105,1,2.8,4.9,9.19,1,0.7310226
266,91,5,2.2,2.9,6.22,0,0.42601907
275,105,4,4.0,1.4,9.03,0,0.75335866
303,115,5,5.0,1.9,9.72,1,0.94395745
324,91,5,2.9,4.5,7.53,1,0.7072026
332,112,4,2.4,3.5,6.53,1,0.80795205
330,105,3,2.7,1.7,9.34,0,0.73945296
328,102,1,1.7,2.3,9.65,1,0.84577894
320,92,5,2.1,4.1,9.33,0,0.6613327
289,116,3,2.8,2.9,7.39,0,0.61289287
301,119,5,2.0,4.1,6.01,1,0.81233996
333,107,3,4.3,4.8,9.18,0,0.8230292
284,113,1,3.9,4.8,7.23,0,0.6385023
330,120,5,1.5,2.6,6.95,0,0.9165726
316,98,4,1.2,2.9,8.92,1,0.74577034
291,104,3,3.7,4.0,9.04,1,0.7374572
309,114,1,3.7,1.2,7.84,0,0.6280904
334,100,5,2.4,2.9,7.32,1,0.6388301
269,85,2,2.1,1.4,7.99,1,0.6462153
281,95,2,2.2,3.7,8.33,1,0.5997763
300,103,2,4.4,4.7,9.55,1,0.7847341
306,95,3,1.4,1.8,9.31,0,0.621666
273,109,2,2.3,4.8,7.51,0,0.5637079
262,107,3,1.3,1.4,6.86,1,0.5870428
337,89,1,1.5,3.2,7.28,0,0.6062151
312,96,4,2.5,3.2,7.76,1,0.63547504
275,99,3,1.4,2.8,6.23,0,0.40903428
320,115,2,2.8,2.1,8.18,0,0.74958664
287,103,3,4.2,2.4,6.3,1,0.5462635
294,95,2,2.1,3.9,8.87,1,0.6592416
261,99,2,3.8,2.4,6.51,0,0.48585886
320,105,1,4.9,3.6,8.08,0,0.6794511
315,108,4,3.6,1.9,6.61,0,0.7538169
314,101,3,1.1,1.8,7.99,1,0.6626425
277,99,2,4.3,3.1,6.11,0,0.5397398
330,111,2,4.8,1.1,9.2,1,0.797205
308,108,1,1.6,1.4,7.14,1,0.52406514
301,102,3,1.4,2.5,6.65,0,0.5994706
266,113,3,3.9,3.6,8.28,1,0.73639214
263,91,2,1.3,1.7,8.01,0,0.500611
302,98,3,1.6,4.3,7.92,0,0.6130692
339,96,2,1.3,2.0,9.81,0,0.70516545
318,118,2,1.2,2.8,8.55,1,0.7881832
308,101,4,4.0,1.0,9.72,1,0.8452883
319,89,1,4.2,2.2,6.13,0,0.5277607
265,97,4,2.3,2.0,9.45,0,0.722083
279,84,4,4.9,1.1,7.69,0,0.5243895
290,80,1,1.5,3.0,7.7,1,0.69992
281,105,1,3.5,4.0,7.74,0,0.5439888
291,104,4,3.1,3.9,7.97,1,0.6802972
306,92,2,1.4,3.3,8.9,0,0.62755764
293,118,3,1.9,3.0,8.13,1,0.7144483
286,118,3,1.4,1.2,8.93,0,0.77826446
303,91,1,1.3,1.1,6.76,0,0.39088607
289,99,5,1.9,3.2,9.42,1,0.75702935
292,85,3,1.4,2.2,8.28,0,0.4544794
286,97,5,1.1,2.3,6.5,0,0.41682357
315,81,3,2.4,4.3,9.43,0,0.6478656
282,88,1,2.7,2.7,6.74,0,0.42072928
302,112,1,2.8,2.5,8.59,1,0.71823525
313,80,3,3.6,4.7,7.83,0,0.6642909
327,90,1,2.8,3.5,7.49,1,0.6277005
312,101,2,2.9,3.0,7.93,0,0.586084
299,83,2,1.3,4.4,6.64,1,0.6934246
319,100,4,1.8,4.7,7.98,0,0.6559087
268,108,2,1.3,1.2,7.27,0,0.5536944
269,99,4,4.1,4.0,7.74,1,0.66998297
269,84,1,4.0,4.8,9.09,0,0.5924421
289,106,5,3.9,3.2,6.52,0,0.5724711
269,112,3,3.5,3.6,8.96,0,0.7846716
317,97,4,2.0,4.0,9.43,0,0.7218638
295,101,4,1.1,4.2,8.35,0,0.59449226
303,120,3,3.0,2.4,9.48,0,0.89266396
316,116,3,1.3,3.3,6.1,0,0.84897065
302,97,1,3.6,3.6,9.32,0,0.71592426
282,100,3,3.9,1.8,8.39,1,0.69687647
263,85,4,3.3,2.1,7.91,0,0.5478619
271,107,2,2.5,3.3,7.06,1,0.5757697
308,81,1,4.0,2.3,7.89,1,0.65003115
283,94,5,4.6,2.8,6.15,0,0.53264683
272,90,1,2.6,2.7,8.21,0,0.4985875
327,90,4,3.1,3.8,9.25,0,0.6702774
331,105,1,2.8,4.5,8.24,1,0.7446194
293,106,1,3.4,3.8,8.73,0,0.6937146
268,102,3,3.1,3.0,9.88,0,0.82574713
269,87,2,1.0,1.7,6.32,1,0.63522464
324,99,2,2.2,4.6,7.29,1,0.6460083
331,113,5,1.7,3.6,9.25,0,0.73974127
333,105,5,3.6,3.9,8.48,1,0.7460212
313,80,4,2.4,2.9,9.15,1,0.71229935
302,103,5,4.2,2.9,7.68,1,0.71701545
318,120,3,1.2,2.2,7.01,0,0.82660645
318,108,5,5.0,2.1,8.73,1,0.8122538
326,90,3,1.3,4.6,9.15,0,0.6645282
320,87,5,4.0,1.8,8.0,1,0.6969562
297,109,3,3.7,2.0,9.27,1,0.81355596
267,94,1,2.7,5.0,8.7,1,0.6665216
324,97,4,3.0,3.1,8.61,1,0.71842855
264,104,5,3.0,3.3,7.58,0,0.58884686
302,90,5,2.5,4.8,8.62,1,0.706712
319,88,2,3.5,1.3,9.52,0,0.6456617
285,111,1,2.5,2.7,8.45,0,0.7004261
270,91,4,1.4,1.4,9.83,0,0.646905
293,102,2,1.3,1.4,9.87,0,0.7815552
261,103,5,4.3,2.5,9.62,0,0.84663117
280,98,5,2.9,1.5,7.89,1,0.6926105
285,89,1,3.5,1.9,7.52,1,0.5986402
335,97,3,4.2,3.4,9.68,1,0.84885114
332,94,1,2.3,1.0,7.98,1,0.5269484
264,109,3,2.3,3.3,7.8,0,0.61829704
268,113,3,1.9,2.3,7.35,0,0.5646074
309,118,2,2.1,3.8,8.94,0,0.81375796
269,92,4,2.5,1.1,6.91,0,0.43635246
317,102,2,3.0,4.7,7.38,1,0.6619608
269,101,2,3.4,1.1,6.98,0,0.4915514
337,106,4,3.5,1.9,7.1,1,0.5564855
295,84,3,4.0,2.7,8.38,0,0.51893866
333,90,5,4.0,1.7,7.19,0,0.5092333
315,119,2,4.7,3.4,7.2,0,0.73537946
321,85,3,5.0,2.0,6.69,0,0.556728
296,82,3,4.1,2.6,6.3,0,0.5136147
300,111,3,3.7,4.1,6.33,1,0.61864674
307,89,1,3.8,2.8,8.46,1,0.6782702
281,119,2,2.1,1.9,7.96,0,0.7079841
339,99,3,4.6,3.7,8.97,1,0.79602665
320,97,4,3.1,2.7,8.66,0,0.60902363
334,113,4,2.8,2.6,8.83,0,0.81144303
307,97,5,5.0,2.4,9.25,0,0.6963571
323,81,1,1.6,1.6,7.65,0,0.46629754
296,92,5,3.6,3.4,7.95,0,0.5545163
300,92,2,4.0,3.7,8.11,1,0.6786638
264,105,4,1.9,4.9,9.79,1,0.8362045
336,91,2,4.2,1.4,8.09,1,0.5817192
311,91,1,2.6,3.7,6.18,0,0.52542275
276,91,3,1.5,3.2,8.42,0,0.52252644
321,102,4,1.6,1.6,7.49,0,0.59570026
311,97,1,4.2,2.2,8.44,0,0.61898255
279,103,5,4.9,5.0,8.81,0,0.7421902
275,106,3,1.6,3.5,6.67,0,0.47244135
266,85,3,2.7,4.3,7.69,1,0.6044415
325,119,4,3.9,3.1,8.78,1,0.83221674
271,82,2,1.9,1.6,7.8,1,0.6526105
302,110,1,2.0,4.0,9.53,0,0.8562569
299,111,4,4.0,2.1,9.14,1,0.8317717
260,107,1,1.6,2.9,8.15,0,0.66374457
317,88,4,1.1,1.2,7.03,1,0.7460964
262,113,3,1.9,1.8,6.92,1,0.5602609
267,106,5,2.9,2.5,9.32,1,0.78839135
334,106,2,3.1,4.4,7.57,0,0.7274472
320,104,5,3.6,1.6,9.47,0,0.7082201
264,98,1,3.9,4.0,9.48,0,0.72034836
285,93,5,3.1,3.7,6.89,0,0.51652455
332,119,4,4.1,1.9,8.67,1,0.77089626
276,98,5,2.3,1.2,7.27,1,0.6793857
325,91,3,2.1,5.0,8.01,0,0.6901274
310,110,2,2.7,3.3,7.61,0,0.62792903
306,115,5,1.5,4.0,6.32,1,0.8069864
299,104,4,1.1,2.8,8.95,1,0.7566064
286,85,4,1.4,4.9,8.34,1,0.64469916
299,93,5,4.0,1.1,8.62,1,0.73133796
260,86,3,1.6,2.6,8.0,1,0.6547254
305,108,3,4.4,4.7,6.35,1,0.687254
270,105,4,4.0,4.2,8.01,1,0.70126885
298,113,4,3.7,2.6,8.9,1,0.8118108
277,118,5,1.1,1.9,7.66,1,0.65873367
306,115,1,2.1,1.3,7.95,1,0.60696477
333,90,4,4.0,4.0,9.61,0,0.73514867
280,91,5,3.4,4.0,9.92,1,0.7893871
287,96,2,2.3,1.3,9.57,1,0.7371918
260,120,1,1.2,1.4,9.4,0,0.89440566
273,102,3,1.1,2.3,9.51,0,0.7628016
279,110,5,2.1,4.4,8.55,0,0.69221026
332,97,5,1.5,3.7,9.67,0,0.65489966
304,105,5,4.8,3.3,9.0,0,0.7193449
320,102,4,3.7,1.7,6.04,1,0.51655
286,87,4,3.3,4.2,8.69,1,0.6839865
315,102,1,1.9,5.0,6.08,1,0.6298794
311,90,5,3.1,4.7,7.01,0,0.59561783
327,110,2,1.6,1.2,6.46,1,0.6179944
296,98,2,4.0,4.4,9.41,1,0.7442813
290,101,3,2.4,3.1,6.26,0,0.5343798
308,120,5,3.9,3.7,6.42,0,0.881472
312,96,2,3.7,4.5,9.23,1,0.7628137
298,106,3,4.4,3.3,6.5,0,0.5867257
269,110,1,4.5,3.1,7.78,0,0.60179657
268,96,5,1.4,4.5,8.81,0,0.63294995
272,96,5,3.8,2.0,9.55,0,0.7539811
277,113,4,2.0,2.3,9.58,1,0.8542452
271,114,1,1.5,1.6,6.79,1,0.49984452
331,90,5,3.8,2.3,7.02,0,0.5150421
264,99,1,1.6,3.4,9.21,0,0.7302815
266,83,2,3.0,3.8,7.65,1,0.6044973
274,82,2,4.7,3.8,6.27,1,0.62136495
326,87,2,4.5,5.0,6.61,1,0.72267514
277,115,3,4.0,4.9,7.88,1,0.7219476
297,115,3,2.2,2.6,7.64,0,0.67089033
285,98,2,2.1,3.0,8.1,0,0.57605976
297,99,4,2.0,3.8,9.21,1,0.7401656
318,84,2,1.3,4.1,6.99,0,0.5474381
311,105,4,1.3,4.9,6.97,1,0.60752344
292,101,2,3.2,1.6,9.88,1,0.8128398
280,105,2,3.4,2.2,8.95,0,0.72201276
276,89,3,2.5,3.5,7.97,0,0.49299246
321,103,2,4.5,1.1,8.0,1,0.57826537
318,115,1,3.1,1.4,9.04,1,0.79432404
261,111,2,1.5,1.2,8.52,1,0.692613
323,104,2,2.5,2.7,9.76,1,0.8658814
284,94,1,1.5,2.9,7.5,1,0.57083803
300,118,3,4.1,3.3,6.21,0,0.7944833
278,113,4,4.5,1.9,8.88,0,0.776698
297,95,2,3.7,2.8,8.76,1,0.67178285
284,89,3,2.4,2.8,7.09,1,0.6114387
298,85,2,4.3,1.5,6.65,1,0.5957802
263,116,4,1.4,1.5,7.83,0,0.6237249
262,120,4,4.6,1.3,6.47,1,0.5620329
293,100,2,2.7,3.9,9.33,0,0.7419161
269,81,5,3.0,4.2,7.55,0,0.53104734
286,117,4,4.9,2.4,6.92,1,0.64028597
260,98,3,2.5,3.1,8.98,0,0.68573433
303,120,4,3.4,3.7,8.81,1,0.8334103
311,117,2,2.5,3.9,6.89,0,0.7836026
284,102,3,1.0,2.5,8.06,1,0.60980374
333,96,2,5.0,3.8,8.35,0,0.7061537
324,85,2,1.2,3.9,9.3,1,0.7213842
339,113,4,2.1,2.1,9.21,0,0.79075956
270,94,2,4.1,2.9,7.3,1,0.61440593
327,106,1,4.3,4.7,6.89,1,0.69208455
336,101,5,3.6,4.5,6.13,1,0.7118175
274,114,3,4.3,1.5,7.86,1,0.6927972
316,98,5,2.0,2.6,6.93,1,0.5774505
333,81,2,2.2,2.5,9.23,1,0.7347086
323,99,3,4.9,3.2,8.77,0,0.6835719
270,112,4,1.1,3.2,7.23,1,0.56777227
279,96,2,3.4,1.8,8.43,0,0.5741087
289,119,5,4.0,1.4,7.14,1,0.61797976
269,120,1,3.2,4.6,9.46,1,0.8334534
313,81,3,1.2,1.4,6.23,0,0.46551174
317,91,4,1.9,3.6,8.89,0,0.6058193
338,97,5,2.5,4.6,7.71,1,0.7146769
288,102,1,1.7,4.1,7.3,0,0.5297384
260,98,5,2.1,2.9,6.27,0,0.45192102
317,84,5,1.3,4.0,6.06,1,0.75248724
280,100,2,2.6,2.3,9.61,0,0.77206147
274,99,1,1.1,2.3,6.55,0,0.3742923
326,95,5,2.1,3.5,8.42,1,0.7256176
292,85,2,3.0,2.6,6.46,0,0.4588887
297,105,5,4.0,3.2,7.23,1,0.6859153
278,111,5,3.7,1.1,8.33,1,0.75074077
263,114,1,3.5,3.1,6.47,1,0.58116883
335,102,5,1.3,4.1,8.61,1,0.7559898
340,116,5,2.1,3.0,6.12,1,0.8482768
317,97,2,1.8,1.9,6.37,1,0.51715666
329,100,5,3.1,1.6,8.63,1,0.73704535
271,92,4,1.7,3.5,7.69,1,0.61210597
338,107,3,3.6,4.6,8.76,1,0.80892205
276,93,4,4.3,3.2,6.82,0,0.54406327
260,120,2,4.4,2.7,8.72,1,0.7896203
273,109,1,2.3,2.2,9.7,0,0.86887336
261,116,2,4.3,2.7,7.16,0,0.6523771
263,114,2,3.7,3.0,8.62,1,0.73753774
325,120,1,1.4,2.8,8.8,1,0.85970837
305,120,1,3.3,1.9,7.04,0,0.6953014
309,119,1,4.5,2.5,7.59,0,0.65600795
319,101,2,1.5,2.7,9.45,0,0.7540204
311,114,1,3.9,2.8,9.17,0,0.79108286
307,117,4,2.4,3.4,8.86,1,0.82501227
298,92,2,4.4,1.1,6.39,0,0.46030465
329,88,1,3.1,2.8,7.98,1,0.651482
319,95,4,3.9,1.7,8.5,0,0.58937037
289,92,1,1.3,4.5,9.68,1,0.70640266
286,97,5,1.7,2.9,9.95,0,0.7104212
333,88,3,1.1,4.8,9.5,1,0.75574106
314,87,3,1.9,3.9,7.61,0,0.55912703
329,98,1,2.3,4.8,8.76,0,0.75841844
285,95,5,4.4,2.1,7.07,1,0.67786026
301,90,4,3.7,1.1,9.15,1,0.7206798
326,107,2,1.7,2.5,7.08,0,0.71730775
326,111,5,3.1,2.0,6.3,1,0.67770064
311,98,1,3.1,1.7,9.49,1,0.77020246
265,86,3,2.7,3.5,6.83,0,0.4596116
269,103,3,2.4,1.9,9.17,1,0.7263646
297,102,5,2.8,3.2,7.22,0,0.5168521
336,86,2,3.6,4.4,8.65,0,0.71765804
271,119,3,1.5,2.8,9.72,1,0.8956284
305,119,5,4.8,5.0,9.72,0,0.9145601
308,116,1,2.5,1.3,9.66,0,0.8354563
331,94,4,4.1,2.8,7.11,0,0.58660585
322,102,1,3.9,2.2,9.82,1,0.84358066
328,94,4,2.7,4.3,9.21,0,0.70521957
302,87,5,1.1,2.1,6.14,1,0.7446042
319,88,3,4.6,4.5,6.53,0,0.6960562
288,116,1,3.4,1.7,9.92,0,0.92443156
337,106,4,2.1,2.9,7.5,1,0.6878686
333,101,5,2.8,1.0,7.74,0,0.6034629
270,101,1,3.0,1.4,7.01,1,0.560043
294,99,1,4.5,1.3,8.81,0,0.6464619
282,100,1,4.0,1.0,6.64,0,0.47488275
331,93,5,2.8,4.0,6.58,1,0.6529149
280,100,4,4.0,4.3,7.76,0,0.62020713
296,101,5,1.9,3.7,9.97,1,0.8252196
287,112,4,2.3,1.9,9.16,1,0.818456
317,93,4,1.9,3.7,9.2,1,0.72149926
312,92,5,3.9,3.1,8.33,1,0.70446444
287,101,1,4.9,4.5,8.69,0,0.64749366
301,105,5,1.4,3.5,9.4,1,0.8008216
332,100,2,4.5,2.0,7.52,1,0.56094325
320,94,5,2.0,3.3,9.48,0,0.629525
338,90,1,2.8,2.5,9.33,0,0.6731527
292,91,3,4.6,2.7,8.7,1,0.6941562
314,85,1,1.9,1.9,8.41,0,0.49492934
296,111,5,3.1,2.8,8.84,1,0.8109132
306,103,3,4.3,3.2,6.69,1,0.612255
295,96,1,2.1,3.6,7.26,0,0.5099157
287,118,3,3.8,1.5,9.12,1,0.84016067
269,113,5,2.8,3.2,8.92,1,0.7954401
282,103,1,4.5,3.5,7.34,1,0.675674
264,104,2,2.3,1.7,6.38,0,0.47581512
265,101,2,4.7,2.6,8.41,0,0.622399
301,102,4,3.8,3.7,8.87,1,0.7413904
306,101,4,4.6,3.1,8.95,1,0.7659652
287,99,5,1.2,2.4,6.6,0,0.44252044
272,91,3,4.0,1.3,7.03,1,0.62840194
284,96,4,3.3,4.6,6.46,1,0.63991636
266,106,1,3.0,3.7,8.23,1,0.6407627
325,80,1,4.2,4.7,6.33,1,0.69964385
339,119,2,3.0,2.7,7.59,1,0.71931887
317,80,3,2.4,2.4,7.69,0,0.4746874
325,116,1,3.6,1.2,9.53,0,0.8110898
295,93,1,2.4,3.8,6.03,0,0.50420725
261,105,2,3.8,3.2,6.93,0,0.54592943
297,82,3,2.0,3.6,7.14,0,0.51280206
333,101,1,1.7,2.2,6.15,1,0.6262739
273,118,2,4.3,2.8,9.05,1,0.8082392
286,95,4,3.2,1.2,9.74,0,0.7002425
